date,US_AK,US_AL,US_AR,US_AZ,US_CA,US_CO,US_CT,US_DC,US_DE,US_FL,US_GA,US_HI,US_IA,US_ID,US_IL,US_IN,US_KS,US_KY,US_LA,US_MA,US_MD,US_ME,US_MI,US_MN,US_MO,US_MS,US_MT,US_NC,US_ND,US_NE,US_NH,US_NJ,US_NM,US_NV,US_NY,US_OH,US_OK,US_OR,US_PA,US_PR,US_RI,US_SC,US_SD,US_TN,US_TX,US_UT,US_VA,US_VT,US_WA,US_WI,US_WV,US_WY
2020-07-10,1.2755703074653866,23.028410922219336,13.111927650941652,37.50240124393895,13.296025733914576,1.1623071627836907,0.9313405457396584,10.47859465421061,11.21237729486893,47.3858449559084,22.339643205239557,4.844485094305128,5.863282391263056,16.459590147096606,12.11991617878084,1.1232044807547936,1.936059937477694,2.4162232141388813,26.629024567766464,0.9103302604926284,10.976406282396056,0.2269327614776557,0.9557961053214968,9.461542968070717,9.305793906954932,25.11075072761014,2.487256984153646,1.8924673139554216,7.39557775639696,2.0826220401067985,0.967227254754107,5.002489576523658,0.6815335940700606,26.07130409892125,0.6127819831035595,0.5776245120796375,12.206606258871034,2.544059138104785,5.76280951705121,6.740982842369704,2.340117836225545,21.792113094656088,2.1975625685299747,19.8906882503652,20.756711027555863,17.228995252473396,9.504152522349614,0.8724969264440006,6.273538173220004,3.468628404894844,0.8932469118008157,0.7615712181286654
2020-07-11,1.326390778820496,23.22667312376143,13.256507746278658,37.95815033523104,13.35922058558208,1.2065207133855438,0.9623460194743528,10.4107432350429,11.197183875294286,49.33983548031392,22.516050587713835,4.880007628802559,6.0252437007875415,16.789220222242875,12.139038305074791,1.1667661629617214,2.002859481057385,2.4859303062257823,26.73917525629804,0.9398776182497386,10.976685169400298,0.2343816386419348,0.987609272749978,9.522251796981436,9.483872822398553,25.317293386833622,2.579987175166025,1.94385590312595,7.594823194143828,2.160043075607973,0.9958294498792384,4.884585392952431,0.7105949631732074,26.89085037058976,0.6325242813509249,0.6011322635458782,12.40070886562171,2.5984788263886003,5.744322515762178,6.781636170882848,2.4119366524828365,21.971298481046688,2.294548960213433,20.09952780364256,21.071592544889427,17.469830346497474,9.536817154599705,0.8909022589214146,6.302575071313186,3.5918527884205105,0.9242070290201808,0.7977157367567997
2020-07-12,1.3792168562940788,23.421116127472487,13.402642281318547,38.40457266483281,13.421383263616008,1.252400244542514,0.9943748457899346,10.343071611932828,11.18183624224912,51.34529730539725,22.688681436513438,4.915621952575748,6.191420587681932,17.122404318259214,12.158067703669076,1.212005218301783,2.0719330163265117,2.557608352872194,26.842559532407904,0.970376774930628,10.976771092697163,0.2420744171395199,1.0204806815017946,9.583187555559562,9.66494157112902,25.518897282472608,2.676117295937729,1.996614221046912,7.799404780889745,2.240302797887125,1.0252682854479644,4.7692341011425015,0.7408898180146934,27.732824830003665,0.6528990833758144,0.6255927654710831,12.59651867939101,2.6539917188929394,5.725845817636582,6.822427714898367,2.485927666159114,22.14701742564648,2.395772947886144,20.306404600589303,21.386656938513624,17.71082733575895,9.569391573022584,0.9096875348186586,6.331672203101334,3.719357733396464,0.9562324833241292,0.8355686002323637
2020-07-13,1.4341260787186911,23.61157124795864,13.550347081021757,38.841043338077725,13.48249139962718,1.3000072474678743,1.0274601502660516,10.275583699025448,11.16633655584883,53.40081655867834,22.85738968694932,4.951325086993165,6.361908020553528,17.459032812570513,12.177003662014611,1.2589852596574929,2.1433557812852086,2.6313107308960757,26.93907077854965,1.00185785634676,10.97666413335537,0.2500190259015653,1.0544454684859377,9.644348589805304,9.84903333168768,25.715368547265825,2.775767651255592,2.0507773563440423,8.009463875932852,2.323502339902916,1.055567682968103,4.656391398035339,0.7724699909085757,28.59761749394238,0.6739264368443401,0.6510443680599565,12.793997628687066,2.7106166742451023,5.707379847532138,6.863356479807408,2.5621545684698503,22.31912585296232,2.5014157850528136,20.51117128309852,21.701701668513124,17.951857117652253,9.601873414445436,0.928860227795667,6.360828829710954,3.851284882810433,0.9893593775050248,0.8752096822572639
2020-07-14,1.4911988890671637,23.79787151273922,13.699638111560487,39.266940538167546,13.542521666255196,1.3494054225739092,1.0616361101674556,10.2082833290915,11.150684852982522,52.69946900046489,23.02203114588337,4.987113915296504,6.536802280286793,17.798987994647177,12.19584546815895,1.3077722317102598,2.217205349952565,2.7070921290142,27.02860894727928,1.0343521771865198,10.976364365429616,0.258223670622101,1.0895399444998477,9.705733200200484,10.03617978330294,25.906519097901764,2.879062459207489,2.106381217163289,8.22514527059684,2.4097461464843946,1.08675221716112,4.546012896113098,0.8053895696866675,29.48560934640409,0.695627033141136,0.6775268249912187,12.993105148445466,2.768372677353909,5.68892502548988,6.904421303755953,2.6406827879545745,22.487480909752776,2.611666130585945,20.71367989236751,22.016518244112376,18.19278707112244,9.634260308521334,0.9484279529133346,6.390044202154968,3.987779928036616,1.0236250044981716,0.916722998386831
2020-07-15,1.5505186917434912,23.979851662865254,13.850531476491597,39.6816464532676,13.601451083086433,1.4006607105402509,1.096938042284819,10.141174306132598,11.134881967838735,51.839285455294885,23.182463200413626,5.022985301184235,6.716200845563435,18.14214413190348,12.214592410935438,1.3584346001589438,2.293561692495132,2.78500855222228,27.11108056284138,1.0678918559278827,10.975871837115848,0.2666969093115767,1.125801620146376,9.767339650265058,10.22641405419563,26.092163550179976,2.9861299699550727,2.163462548371172,8.446597453512368,2.4991421583254123,1.118847121309955,4.438055072896532,0.8397047591570299,30.397170856565936,0.7180220297432243,0.7050815278053051,13.193798303822405,2.82727870902454,5.670481935405405,6.945621023958665,2.721579573029885,22.65194124653499,2.7267204012314323,20.913781498136814,22.33089417552401,18.43348145827622,9.666549877860234,0.9683984584844438,6.419317561449134,4.128992916477728,1.0590679188317154,0.9601962302986068
2020-07-16,1.6121720050723525,24.15734846011765,14.003043422242628,40.08455013913772,13.659257148072356,1.4538413818227127,1.1334023171275476,10.074260380890337,11.118928838011923,50.96715097967535,23.33854554661957,5.058936046712915,6.900201811236912,18.488366548670456,12.233243779963232,1.4110432435554685,2.3725072425004328,2.8651172417594357,27.186399330574204,1.1025097848614678,10.9751866106526,0.2754474297398701,1.1632693099381868,9.829166166571667,10.41976835722744,26.272118314460386,3.0971024803293403,2.2220589204516727,8.67397277681448,2.5918018928787205,1.1518783135325066,4.332474464230472,0.8754740466538351,31.33266060602909,0.7411332612264232,0.7337514876126079,13.396031729498644,2.887354250313365,5.652051192402723,6.986954470630735,2.804913931278861,22.81236726757197,2.846782895794604,21.111326911886863,22.644610019939137,18.67380118428264,9.698739738261793,0.9887796276598236,6.44864813851018,4.275078272694373,1.0957278783607762,1.0057207059289794
2020-07-17,1.676248526753625,24.330200552591123,14.157190338984948,40.47504969087458,13.715918511952625,1.509018153665238,1.1710663819194451,10.007545113723609,11.10282640112564,50.084603259398136,23.49014037667075,5.094962891700561,7.088905145588797,18.837512465412143,12.251798865690944,1.465671596728498,2.4541269591572927,2.947476959510823,27.25448641757248,1.1382399697904475,10.974308762160945,0.2844842347112717,1.201983059552731,9.8912108969962,10.616274351341415,26.44620491550449,3.212116534865345,2.282208767370321,8.907427493832074,2.687840419399436,1.1858724100166,4.229227667703526,0.9127583316876552,32.2924236816325,0.764983521639806,0.7635812915541464,13.599757919088006,2.948618879076093,5.633633005389129,7.028420446673408,2.890756789201987,22.968620521758567,2.9720661339524668,21.30616648209252,22.957440748417863,18.91360357281519,9.73082749909372,1.0095794801600275,6.47803515427222,4.426194836356444,1.133645947847981,1.053392128626001
2020-07-18,1.74284114803595,24.49824909405288,14.31298876136134,40.85255308695196,13.771412915579276,1.566264116903767,1.20996885549539,9.941032039845595,11.086575594745227,49.19314618264616,23.637112457334297,5.131062513639336,7.28241182648344,19.18943147293612,12.27025706002314,1.5223957834969042,2.538508392201038,3.032147837933735,27.31527086456481,1.1751174313249066,10.9732383818191,0.2938166152016492,1.241984225824126,9.953471957036529,10.815962435895926,26.614247499619523,3.331313088943716,2.343951434333576,9.147121851317934,2.787376631400548,1.22085674128175,4.128271879715612,0.951621014610282,33.27678981154168,0.7895961723061191,0.7946174205571879,13.804926452357904,3.0110922982130437,5.615227795307874,7.070017727455706,2.97918096347712,23.1205657395476,3.1027911732671782,21.49814996869827,23.269156559574185,19.152742952246623,9.762810763262678,1.030806176509941,6.5074778195121326,4.582505894766655,1.1728645282855723,1.1033111746510258
2020-07-19,1.81204616757168,24.66133869523765,14.47045536954829,41.21647846567794,13.825718580788816,1.625654925897834,1.2501496515833423,9.874724618013715,11.070177361456444,48.29423154093092,23.77932947242516,5.167231527462718,7.480823837089701,19.543962684823786,12.288617837562924,1.5812946791847935,2.625741748677683,3.119191419900744,27.36868901908747,1.2131782307696994,10.971975573775126,0.3034541798697319,1.2833155436092056,10.015947415231494,11.018863004312152,26.776075931760715,3.454837509067147,2.40732714580372,9.393220372468932,2.8905333257716848,1.2568593692194554,4.029564632059191,0.9921282103532576,34.2860720968456,0.8149952054427558,0.8269081507605733,14.01148436398944,3.0747940141009167,5.596835983727942,7.111745060596149,3.0702611642336706,23.26807013006328,3.2391879053029697,21.687127291465004,23.579522281143,19.391070646292064,9.794687127694488,1.0524680305825314,6.536975335067837,4.744179017085116,1.2134273968840716,1.1555823117523687
