,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
17720,962,13,17,0.01618748015807388,4338,14527477.16104437,0.060944401735362135,-0.012249392115518891,0.0005002523872464767,959.1674854377942,0.013010328624941085,37.293727505170835,48.251843600215516
17721,962,14,34,0.08321776692302069,5080,2808164.5114504886,-0.03562117406044609,0.0022519809390398916,-0.009669937661591674,1318.821258306187,0.01960221518769977,39.15924946583672,31.53994618066808
17722,962,15,21,0.028910969253657867,2858,18484817.964594334,-0.21377684198675637,-0.2672709810676781,-0.07291710855756418,1622.0009793657543,0.019776735975953207,36.201326762602775,72.79906640241104
17723,962,16,10,0.03448259102240563,1178,385451.2141012325,0.0,0.0,0.0,1142.145534963241,0.014067894995128241,53.75626386035285,16.80602144626206
17724,962,17,23,0.03316443924710728,9390,5731489.835171434,0.08203417004652104,-0.036609333474741594,-0.05138469604720234,1035.8349128682078,0.01874223513877224,52.18237492713421,21.462578011719817
17725,963,0,1,0.0,82,41203.959294644956,0.0,0.0,0.0,0.0,0.0,65.8701219512195,12.577607709808298
17726,963,1,1,0.0,44,19933.04233397642,0.0,0.0,0.0,0.0,0.0,53.275909090909074,13.498404535807305
17727,963,2,1,0.0,281,570503.8825763713,0.0,0.0,0.0,0.0,0.0,34.75177935943058,45.91831620369587
17728,963,3,2,0.053782646473477046,485,272088.177374452,-0.44580656312353284,-0.1900319265159413,0.03092029208604764,2241.8379385829708,0.012613763060560293,52.73829957264957,29.60647531222871
17729,963,4,4,0.03467990958782308,446,240173.6437760198,0.02609259289033497,-0.037116001758004,-0.1610463796100201,453.0216291430607,0.013342355884242705,65.49293649434821,13.011600355161175
17730,963,5,5,0.08716402243954548,798,355468.4198630379,-0.5523503726060157,-0.26282951432042817,-0.35151092198456607,1204.5013091668284,0.0200234683508897,53.187402204959525,14.13081348218534
17731,963,6,3,0.015365490862743887,1164,575773.0846967713,-0.359724339043705,-0.05499353015473088,0.08782141169195858,847.5571982299397,0.011408530789257543,49.72279468842222,22.217856435260117
17732,963,7,4,0.022637228699060284,1508,702633.3663373064,-0.20255535228825683,-0.10797689320639696,0.14862370789559054,1413.2330983898783,0.014113330960966888,54.787513645615284,21.743254646327713
17733,963,8,10,0.018253541483364007,1360,9366024.508740038,-0.1271981159845643,-0.007816912424118782,-0.09800231699356995,1060.9760777701536,0.02346801755975201,34.14425434052445,73.9269272469788
17734,963,9,10,0.03448259102240563,1178,385451.2141012325,0.0,0.0,0.0,1142.145534963241,0.014067894995128236,53.75626386035285,16.80602144626206
17735,963,10,6,0.016572427945744407,744,5093374.103555181,-0.22628053654759836,-0.21225436534308617,-0.17538014514904923,2114.6261933852425,0.02436657611406827,36.989371192136765,79.84996739205496
17736,963,11,21,0.01719737322312957,3052,18179962.134537283,0.15827777997043402,-0.05625115752754494,0.04888273594163067,1127.9804547931703,0.017311723892285177,37.0688548106109,67.61784242695467
17737,963,12,9,0.028950880883780852,1567,744661.371611424,0.424502686229265,0.0010388744328660377,0.14863242850985287,1094.1532490020616,0.01092879471984354,54.2636578750739,14.94203328167859
17738,963,13,15,0.012474337441452899,3883,13870596.748538002,-0.03639900152026802,0.1581970843008485,-0.04478136465392724,847.2772842712153,0.012266890129383208,37.67683001982929,49.165480052901664
17739,963,14,6,0.021662970479100502,1568,871277.1530916028,0.26978690885614026,-0.013621207519996265,-0.0878843567781296,1043.9237410603748,0.01935921929711745,48.51508602216415,29.463388368204964
17740,963,15,17,0.036839486403457036,6526,4521130.33627436,-0.18067170912680328,-0.09923195344958041,-0.3404826626987383,1072.9766246620425,0.026775387226937973,50.45362533290795,26.95346210933371
17741,963,16,19,0.03591212939686498,7681,5038937.512198754,-0.13155862166468812,-0.17153701072778657,-0.1436735064552975,1551.9322470068432,0.018463219558402837,54.11291843051388,19.37369898729452
17742,963,17,35,0.08321776692302069,5254,2894541.041380489,-0.06291636522965943,-0.05934428302991659,-0.024444858222898956,1324.4199639024253,0.019482728093969916,39.014389136270935,31.69254269569021
17743,963,18,51,0.06413607191695883,7616,2197828.958726039,0.0,0.0,0.0,1268.516404662138,0.013119365730140711,32.92543885133713,26.493260183135945
17744,964,0,1,0.0,44,19933.04233397642,0.0,0.0,0.0,0.0,0.0,53.275909090909074,13.498404535807305
17745,964,1,2,0.018858663298230063,400,297764.17520784563,-0.1991269713160566,-0.16804448112869586,0.0787549066735431,1404.3463339129298,0.009538609770905121,38.397581052687514,35.392642170786274
17746,964,2,2,0.02902387881119601,616,260620.96254192773,-0.3051872794157307,-0.008780440909217167,-0.20533939618282615,958.8037165764737,0.026702537557694098,52.04872338732595,25.444291032935276
17747,964,3,2,0.003264117233928462,173,82098.42378936568,0.0,0.0,0.0,688.6164313017413,0.01019083463529267,62.27808295363175,12.087335823862704
17748,964,4,7,0.0634219022660589,1098,501263.35694441927,-0.46891086571106705,-0.32237579697641167,-0.35248086423960734,1058.204098706392,0.020241960530639598,54.92644219058331,13.700595174746143
17749,964,5,7,0.025763637199223453,1791,6895593.45234612,-0.06745401060007813,-0.23070256978881634,-0.19981556713593096,1081.984321921997,0.014210351939781167,37.94059252400484,51.4417040782712
17750,964,6,12,0.021017415650662785,1747,10867063.469881378,0.050699358119294165,0.11084984957480425,0.08138851763680681,1092.2638418045547,0.016913776307073053,35.15394082136927,70.62598505472131
17751,964,7,3,0.01226590930686312,377,217244.48378776855,0.5830263000975999,0.7435178943807217,0.07536704453367284,139.81998083036137,0.008441617684786212,62.85935922292446,14.047988212261425
17752,964,8,24,0.02996882828712484,3217,20751200.92537488,-0.12640076905667022,-0.12208528307749122,-0.12522036412171636,1403.205607051404,0.02161889109056305,36.88801364824151,71.8969952995953
17753,964,9,51,0.06413607191695883,7616,2197828.9587260396,0.0,0.0,0.0,1268.516404662138,0.013119365730140707,32.92543885133713,26.493260183135945
17754,964,10,7,0.028950880883780852,1245,580901.1300235733,0.14215020006273843,0.013660817270305952,0.12655305840111367,1178.5795946401597,0.011562566660677329,54.93320870270787,15.361939081250616
17755,964,11,34,0.08321776692302069,5109,2917236.9676120137,-0.16350503801627028,-0.11061704732232382,-0.14708754995964743,1353.0658817190724,0.02058199922359712,38.83532862718981,32.07558461404251
