,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
24,24,3,0.00934465246604634,325,83915.60145444667,0.6409059871219974,0.046742343481932125,-0.27122566952709076,1288.3223761731267,0.017644561649817623,55.66066233766236,11.485846462427643
25,25,2,0.00940426569946491,543,286526.24660509214,0.3297775491092614,-0.6475456820966432,0.19204662487554627,3430.7589586591776,0.010001658147646563,66.05227746574165,9.691370098172769
26,26,3,0.010243254181458751,476,269334.6180744883,0.3457597398858934,-0.48135457085057803,-0.1327035215646695,905.0086062535955,0.016223993859489787,46.69044703554767,10.442975259971112
27,27,3,0.010435190925274854,273,37384.03779662051,0.44549205858103913,-0.10798756892852712,-0.1948978480367225,644.9206886123429,0.013842778477240575,33.0284886176538,23.24440079039523
28,28,2,0.011381713326474937,342,178846.2918152368,0.34469245738208476,-0.19477955812521006,-0.5804590813173801,1183.052749684794,0.021749903095802988,60.02676146663464,6.5399984926889605
29,29,5,0.011474362922158955,525,95876.92944775397,0.460476437977552,-0.4575035176893,0.2090587204568775,882.3130649644187,0.013580548110694899,37.48670328997764,29.28444555909378
30,30,5,0.012278766306290101,513,242777.86009083057,0.47249771220086345,-0.5874250028915469,-0.6775383666652705,985.2976371480006,0.02643471797245664,56.24110139856447,10.90222181279737
31,31,2,0.012633992747304824,322,68826.54286526747,0.39902832499509133,-0.29686310345656297,-0.5256725616966375,828.4292788506511,0.034393425574984204,49.85620172999698,30.843913471845497
32,32,14,0.01265570717481424,5343,3801652.8221162725,0.43650049475402375,-0.288072673244569,-0.2868230910546103,1067.6618482281517,0.021598684998102108,53.34169326564738,26.007203013190413
33,33,3,0.012663804982392186,475,67042.0148638134,0.49077314992753607,0.8388764151988243,0.29696264922890814,120.48394604811521,0.008670862130461017,28.86749978064179,21.946170257399398
34,34,3,0.012698150971704668,521,316386.72785972373,0.4210235940945564,0.16250587942121208,-0.5393778339659993,537.2378286207122,0.01679504377517536,37.87346006866037,38.77987277231082
35,35,4,0.012811842551937071,246,10401.82851399862,0.6336543520257389,-0.2074509296478988,0.09176002189601457,551.381217257078,0.010611147527910434,31.787166666666685,23.343711933192175
36,36,12,0.01340006418536218,3273,1978492.523510365,0.6648244122883172,-0.14915794198566099,0.16568662460005265,862.6670846354988,0.013649452951427405,44.636951128235104,32.036971809093345
37,37,6,0.014062663789059966,384,10105.016828856673,0.6704825117441638,-0.0021668468568389423,0.13936872936087966,463.8714912491439,0.011017824484320966,35.21292458510143,31.151003384207133
38,38,4,0.015019088770405403,447,153166.3015486277,0.4637436682715579,-0.4933849164076639,-0.47739289125507134,1074.6032112105363,0.012117170370238663,40.48134252724626,20.558273251015997
39,39,2,0.015021822083107678,384,163924.9563785048,0.12707421226113258,-0.30792468410480567,-0.5837011824704206,2567.549616331513,0.021869341678127985,59.376062103615766,4.220704912921576
40,40,5,0.015489183890585624,617,221859.38687432453,0.23117313397925782,-0.2870743385923345,-0.4007848400356542,1300.0083941564444,0.019753771330454035,52.194372745768945,12.045095767032668
41,41,9,0.0157216688501849,1585,752880.5219088125,0.41179959517219417,-0.4433009058958015,-0.06981742347951563,898.4838700701462,0.008843711062459729,51.83457375277177,15.17057294975734
42,42,10,0.015896039958881104,1354,386118.7380707504,0.5244337367986922,-0.3252175350995129,-0.3067008021259311,841.208859695358,0.012105089093144988,37.895214183741686,28.301572974652608
43,43,5,0.01613823928045184,627,326724.6205752366,0.6085479297570787,0.08539818381938549,-0.1350193480954628,119.90979826532714,0.009825149785159885,65.10071540426976,13.55548147885084
44,44,4,0.016294188939828397,505,139850.17506839184,0.35201724461473216,0.7280588678799573,-0.021019920336590843,197.36097445861628,0.007655968597704974,39.62451921338098,13.514077786650377
45,45,5,0.01737488209002614,742,228654.52023258133,0.18585067265809657,-0.2828834577539536,-0.34656874551871286,2551.3351000255284,0.014310478088479938,32.39993480715613,34.8193941256181
46,46,6,0.018008159372576247,971,178055.40891654594,0.42448315844742185,-0.12052236855908692,-0.27030029050502713,1274.0176281198865,0.01129732630981956,38.810657907574154,24.13190481633958
47,47,7,0.019088800065690758,1093,177378.91040017625,0.3701892801703612,-0.5333107747763683,-0.08987894224200539,1512.6157682969429,0.00966569510900287,34.29214743212982,27.652076185347475
48,48,7,0.01915546624469983,770,5707981.025113853,0.49157651031305394,0.18030817948696257,-0.36120881644814673,773.7423420539465,0.02176757773221542,36.65033883122929,84.51779839118103
49,49,11,0.019404594347090146,1569,392972.8826960027,0.1890285181172042,-0.09411752841749386,-0.5127991825301279,691.6979269193088,0.01697597664303599,31.33312584398506,19.120129233725518
50,50,10,0.019748803339437595,1075,401167.7188266226,0.31435792997817014,-0.3572337144476686,-0.03178335406135973,1249.4643760791378,0.013517749327239877,50.45734966045165,16.62527336571192
51,51,38,0.021543619675461298,5390,35556674.28277634,0.5220869301697618,-0.2872803764455465,-0.07648114991887453,1352.152845338609,0.01876284122421047,36.66614357753485,70.81634342412394
