date,US_AK,US_AL,US_AR,US_AZ,US_CA,US_CO,US_CT,US_DC,US_DE,US_FL,US_GA,US_HI,US_IA,US_ID,US_IL,US_IN,US_KS,US_KY,US_LA,US_MA,US_MD,US_ME,US_MI,US_MN,US_MO,US_MS,US_MT,US_NC,US_ND,US_NE,US_NH,US_NJ,US_NM,US_NV,US_NY,US_OH,US_OK,US_OR,US_PA,US_PR,US_RI,US_SC,US_SD,US_TN,US_TX,US_UT,US_VA,US_VT,US_WA,US_WI,US_WV,US_WY
2020-10-13,28.70214700793478,22.03044088146408,29.37894813636132,10.90307089802021,8.53695197963528,17.062539332953143,10.57148357760902,8.432441897407926,13.63794791166734,13.113085557706825,12.159728808004727,6.13392180461132,30.035267138436076,36.25690759330691,26.089417784096145,24.918570708021438,25.268167673439503,24.52571057393781,13.663954083001277,10.29367824736817,9.891443026715441,2.4338828621693853,15.766805567716148,24.546983632124174,27.96174433394976,23.237186564519114,54.586893010283,18.770352495049767,82.40876938826094,36.977158570384994,5.741940016427161,11.773423393239277,23.143921509652778,19.701973328156814,7.138594912291479,14.8900022617505,29.062039700444508,7.981021120656769,10.90121852185116,9.716831278149822,21.39943345816613,18.319467917368314,74.73784993146826,28.97553751840641,15.907001331123812,38.10095796808173,11.773556434354523,1.853588295025324,8.389097757181803,53.30687754380236,13.97808299146081,35.566588637658974
2020-10-14,29.840441334991986,22.548965990204024,29.68147983841034,11.231936286225581,8.644716803300462,17.853690657989592,11.0245462204339,8.530885771965034,13.697000770261186,13.401321930103856,12.470258955422944,6.085383053384203,30.732420908980423,37.16552941926575,27.158777911339392,25.740778075099,25.823498829339776,24.991227015446274,13.722567576021074,10.609277569100852,10.019152316339532,2.501434535134903,16.47736702123623,25.21987003526807,28.408996797144606,23.532874615126577,55.94648507254286,18.936946623052357,85.20689130936417,37.87251082918082,5.865059021544294,12.203979924660981,24.184103102763693,20.147856873195355,7.245991278760737,15.414395907585078,29.24693335838793,8.06890469086947,11.192075492013197,9.716831278149822,22.40684394361474,18.319467917368314,77.05941965184726,29.554089688834534,16.408494780470154,38.725571705236796,11.902419373009575,1.9269854154323667,8.521774438423034,54.752373943214096,14.317324935951298,37.04573046881546
2020-10-15,31.049517974773394,23.113413295128915,29.98815365391225,11.571503389026475,8.763657310472377,18.7045403819217,11.511676071303174,8.640115073197759,13.76925297535269,13.70957855768764,12.877561986086818,6.040855264401944,31.518964084068617,38.0757623339617,28.28052897244659,26.597040490137683,26.409207143069654,25.47616847063165,13.757993942705168,10.953276151371663,10.157893769949931,2.585689261815011,17.23679208902231,25.95179249257918,28.872669746976175,23.789250323055477,57.26355486894122,19.112844546059595,88.10575702889082,38.78833113094171,5.994587786187092,12.65921560265598,25.226005785168812,20.611682649926376,7.358587177052856,15.963616829081044,29.427621316094005,8.163690002313864,11.49795384377433,9.716831278149822,23.4476538761567,18.319467917368314,79.44040455456805,30.115080613022982,17.060203178398766,39.38819587991129,12.02885877255356,2.0063722569021314,8.664045309146246,56.24613265250297,14.6727881196437,38.58810192785517
2020-10-16,32.33701269046671,23.72027390876861,30.299697650314805,11.922729270329816,8.896291458408628,19.619619897015003,12.03116401799465,8.762622051094885,13.852788975522694,14.02958073181059,13.384517353819554,6.001580410745439,32.40209425211849,38.985576365586006,29.46235558773245,27.484480369266933,27.11757382118323,26.011336146014813,13.797396154097033,11.327351480926552,10.309336601923693,2.68990935738834,18.04678904232348,26.75839010653347,29.355237569293557,24.028746437678524,58.54007001075185,19.297118155173816,91.10030843993626,39.73392450479421,6.133580625297315,13.138460578344812,26.276150106551874,21.095607543649074,7.47880416627631,16.540979682238493,29.5954826364214,8.269209024792353,11.81950985108791,9.82427607794253,24.512278127483082,18.319467917368314,81.92554981913331,30.661665827405457,17.812391335842037,40.09543273393309,12.14678832300924,2.0917027446572125,8.82221677045383,57.79401050406553,15.043927429611674,40.21928250680562
2020-10-17,33.69783497328013,24.318323971348814,30.620047327335726,12.293249725721953,9.03888652535323,20.606221511773814,12.57446449939733,8.898277796174236,13.95332549453776,14.362250157342846,13.985208486356182,5.969451992357691,33.40705405225215,39.895728725845096,30.715281706953288,28.408062527146555,27.882146309583785,26.594277255508597,13.83351590809816,11.731001997658062,10.4791024193008,2.8172701419620916,18.918110287263495,27.653417187376217,29.86662187739441,24.249641980899316,59.777178271217814,19.49220834841333,94.1926372408445,40.72847502052847,6.28401639080906,13.653201165131952,27.332563110892693,21.60264737628622,7.611803643464853,17.15077594213635,29.73875333222934,8.387084052089893,12.158128981188806,10.059518749383303,25.59793566036624,18.319467917368314,84.47649288686566,31.18813449702315,18.664516382733996,40.853639981655,12.268274228307792,2.1815946353754425,9.00116859246708,59.40364400297503,15.432196500325457,41.9053716740641
2020-10-18,35.11105717595843,24.893067944379382,30.913812703763565,12.685927660656043,9.190014919468164,21.661712605323597,13.147436155003659,9.050133166180705,14.081966744530838,14.706978784205898,14.677997884500405,5.941293815785921,34.53728903969927,40.803110013476356,32.03611600418846,29.372057490370462,28.75904973553618,27.214095642152056,13.875640777945902,12.164345715709123,10.669071486551958,2.9677933643041223,19.828471851730793,28.649278056427175,30.406995974567767,24.44210136278327,60.992642807672,19.69458433841212,97.3706115812203,41.7647773227981,6.448218082818879,14.197635195818638,28.39261419016435,22.130378037811294,7.759149134971985,17.794251115877685,29.87620938553831,8.521657517139497,12.513963908920342,10.319162167102776,26.698848397459365,18.32515102030627,87.11194720102235,31.693401906226985,19.611667073215607,41.66637685632579,12.394957354872863,2.275679330837578,9.204569254851652,61.06197216162098,15.848266330282435,43.67338712602914
2020-10-19,36.581971811610565,25.436627048599632,31.219187804358626,13.0942542119383,9.350174986460665,22.790434692790786,13.776562007372027,9.222356234371405,14.236078842300582,15.055501533504534,15.461671254084706,5.922521698071407,35.822796905543136,41.69291432298568,33.434795528337254,30.386329389384123,29.794212909384395,27.866858957204897,13.903217236838978,12.625384824231553,10.880913018054232,3.143066684468033,20.816711179665425,29.75769165601311,31.026069020887146,24.6327897381378,62.18624499663954,19.895507142613965,100.63305250381518,42.87698509805628,6.63190716452753,14.77391575608885,29.457968463277503,22.680221545523317,7.923306201585925,18.473155442274674,30.025564128130892,8.676817330908563,12.893449764991828,10.58940990027818,27.82668049490178,18.487608402396642,89.81386765560529,32.17080970164532,20.6538373076232,42.530047898404085,12.530723603942029,2.372021690392586,9.43428376037258,62.76607913211499,16.29527544845243,45.53550223541261
2020-10-20,38.10181189287287,25.95091200592607,31.54225297618476,13.528019604729083,9.522091515791637,23.987923095499255,14.423904695301035,9.415075910228513,14.426855791452718,15.418528065558199,16.345926352173606,5.908798913538237,37.28975829720289,42.57532373519164,34.92097750914214,31.46168553842061,30.913629329085374,28.55834078293129,13.942912070401336,13.112593568948887,11.118061374422485,3.3445907674359945,21.86453124527899,30.994406126177058,31.71401568265992,24.813152244913997,63.375666011650246,20.097959765457517,104.00905363105043,44.089780842395164,6.837879839754936,15.387344221360046,30.523966395801494,23.256329426436242,8.108405134311798,19.19481631996997,30.194458164886672,8.85535355900139,13.302531753376575,10.863498992623848,29.00019720388982,18.651107771686853,92.60501113428988,32.61996772863759,21.792250068521145,43.45821079789859,12.676194307780312,2.472695079023715,9.692330926455936,64.534244264323,16.77322385483544,47.50954046352684
2020-10-21,39.65777034603895,26.437084582462262,31.88872453258192,13.985442291496039,9.708893968624102,25.25846287861517,15.123621812577603,9.630483654949066,14.652950719895648,15.79014433672999,17.329831021285433,5.903036972851461,38.96067612659643,43.444957213712264,36.51149503455703,32.61082398587983,32.23667961124902,29.280939455211218,13.972403296105673,13.62836595104629,11.381015401332617,3.573018076243732,22.984842580507348,32.363757008276046,32.45925352340179,24.977185471147713,64.54595747261016,20.299768104754378,107.47826844267067,45.42018852955767,7.065512339956653,16.032781893799783,31.600724634563242,23.861097159355815,8.316012392948428,19.963846645230383,30.39440104556552,9.060503796342271,13.738484514184945,11.138056983271987,30.215186468039864,18.811921129528592,95.45429995452383,33.06102254386399,23.024404493807754,44.45807458703838,12.831431256336716,2.578667067056483,9.987543560011584,66.34050143006631,17.277238570241476,49.57238781155182
2020-10-22,41.243746640731324,26.900346187869832,32.2601668346879,14.46672528579518,9.908754577770177,26.620041052207238,15.876436445141893,9.869095106461776,14.917446468194587,16.171357343982507,18.41450827607169,5.904278945932356,40.83116683019704,44.3120129502535,38.209160171480114,33.84563059412238,33.64088692829145,30.025448806425295,14.00658283788941,14.176588007658845,11.67166495644142,3.8291533153019737,24.176498497248705,33.88652374723332,33.25012308294444,25.127090667892467,65.7040333469119,20.502260463147064,111.06321121903322,46.875489042723984,7.318439730098577,16.713440858272904,32.697800122554156,24.501720724439554,8.549133292222198,20.786845596819756,30.64313603575953,9.29311415305181,14.206216429693091,11.421010056989406,31.467652233859717,18.97395592792126,98.3368385534024,33.488443383738314,24.355391769420113,45.54166639496948,12.998981568620328,2.6955587773343654,10.31767596698843,68.20686025357848,17.811944795257652,51.74715827830756
