,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
55,55,2,0.0113936741981088,276,825096.9749464174,0.4200662662217256,-0.0361338292961206,-0.0257570767971841,556.8907942569259,0.0205993209057027,43.65387772995379,11.3776911063622
56,56,4,0.0115433992287356,641,5612001.228831528,0.5011730987442271,0.5008701009509897,0.0619282174764729,316.29427881266554,0.0114049679759971,41.67095417321514,83.87286825438524
57,57,6,0.0117179953499602,1013,1755022.7143277735,0.6330715856415581,-0.5125376604305393,-0.096415077674829,1357.563975986674,0.0159349163876994,39.2532683214246,36.12373901955814
58,58,3,0.0118322263468193,273,63711.80137366818,0.4143917318222851,-0.3144947406266943,-0.3128108103372573,674.1307739720579,0.0139319664872255,24.169728395061718,19.706282032666312
59,59,4,0.0118411026306931,702,632274.9027244488,0.5407711184416837,-0.4298443380906297,-0.4719484972402922,767.026735524773,0.0157252480360303,61.57625532811472,17.304367770962475
60,60,2,0.0120399955609008,274,392096.148911932,0.2772614188609446,-0.3476130882003735,-0.7671979338266646,903.8712730418302,0.0524173401910359,69.22498967840059,13.613727933518057
61,61,3,0.012597983922772,313,170001.9761866589,0.5264451329327201,-0.527763173086837,-0.6823606322357496,1102.5677741258255,0.0266898025372419,21.89031249999998,45.38421029981669
62,62,9,0.0126058504184865,1554,2924835.8343991586,0.6066561682028642,-0.1646129855788122,-0.4281395105101127,550.3698614142634,0.0159138276000867,51.45352768854265,44.47987811485829
63,63,3,0.0126205529872059,307,570703.9769817292,0.5416136074882307,-0.3986268710940634,-0.1310623992236813,984.7954651910218,0.012649060509663,51.51805148410825,10.847376332975813
64,64,6,0.012668102442699,1004,540834.2142107884,0.3298578521309703,-0.0350636388709419,-0.3005346410314767,699.3587417647806,0.0119329330465646,66.34640733384728,27.666883376095228
65,65,2,0.0127989553214662,890,1553538.2223603604,0.1901282462137204,0.0565291242143369,-0.6383330954841115,737.078051009912,0.0268473562125128,49.97329560490434,11.022656838270084
66,66,2,0.0128547751464563,203,199319.79296265205,0.0881334040169785,-0.8342299087288741,-0.7549976756848458,1282.258136473105,0.0412809064128452,22.256531531531547,20.910111347371743
67,67,7,0.0129411012412471,1107,532638.3943868779,0.6421472827005262,-0.2750103873875745,-0.4491178799334058,1099.542191328657,0.0297244587787574,44.39034616627736,16.645069506531353
68,68,6,0.0130708072620789,2711,4199222.118963645,0.4669250682206407,-0.249279372731763,-0.0480069423938536,950.2494226873404,0.014479771299654,53.45683135832969,18.45066246058564
69,69,3,0.0135961669822339,256,60639.17929105039,0.2761988403504319,-0.4847907757777545,-0.7253350375398337,791.9021103324218,0.0400621253182513,25.96587301587301,5.783918437149463
70,70,3,0.0140609084411447,577,640786.4282831342,0.1571476331685725,-0.0090662772902822,0.0688711310121941,585.0864190254287,0.0082838692145675,55.337481297693785,30.066539344259343
71,71,5,0.01468304524799,484,989572.2865160806,0.4792833908738102,-0.165798235705457,-0.335857375982613,921.6371379591976,0.0215569329848313,33.74762791629671,63.6771967884578
72,72,3,0.0148387706519462,265,185954.94262240344,0.4543431672953035,-0.5470042645708899,-0.535988916483762,704.242876722834,0.0109090894782821,25.87951075744179,44.33118546037116
73,73,3,0.0153296280087702,276,1533777.443957719,0.3852137237778892,-0.3753820577830957,-0.5920181660175229,839.6166595228157,0.0336924417658809,27.371769414575883,108.8051799804291
74,74,2,0.015919199990501,151,73282.39117794814,0.0386100241774911,-0.6597287467824509,-0.7553480399238758,2782.934963010248,0.0355384311781325,32.59263559626436,9.724073497273167
